t,shipid,lon,lat,heading,course,speed,shiptype,destination
2020-03-01T00:45:22Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.64087333333333,37.947120000000005,262.0,76.1,0.0,89.0,PIRAEUS
2020-03-01T00:45:51Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.640876666666667,37.947115,262.0,249.3,0.0,89.0,PIRAEUS
2020-03-01T00:46:02Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.640881666666665,37.947118333333336,262.0,280.0,0.0,89.0,PIRAEUS
2020-03-01T00:46:11Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.64088333333333,37.94712166666667,262.0,273.5,0.0,89.0,PIRAEUS
2020-03-01T00:46:22Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.640888333333333,37.94712166666667,261.0,328.7,0.0,89.0,PIRAEUS
2020-03-01T00:46:31Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.64089166666667,37.94712333333334,261.0,71.4,0.0,89.0,PIRAEUS
2020-03-01T00:46:51Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.64088,37.94712333333334,262.0,261.3,0.0,89.0,PIRAEUS
2020-03-01T00:47:02Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.64085833333333,37.94712166666667,262.0,275.7,0.1,89.0,PIRAEUS
2020-03-01T00:47:12Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.64085333333333,37.94712166666667,262.0,130.4,0.0,89.0,PIRAEUS
2020-03-01T00:47:22Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.64085833333333,37.947120000000005,263.0,23.2,0.0,89.0,PIRAEUS
2020-03-01T00:47:31Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.64086,37.947120000000005,264.0,69.6,0.0,89.0,PIRAEUS
2020-03-01T00:47:51Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.640865,37.947125,268.0,258.7,0.0,89.0,PIRAEUS
2020-03-01T00:47:58Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.64086166666667,37.94712166666667,268.0,260.7,0.1,89.0,PIRAEUS
2020-03-01T00:48:01Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.640856666666664,37.947118333333336,268.0,270.9,0.2,89.0,PIRAEUS
2020-03-01T00:48:05Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.64084666666667,37.94711333333333,269.0,271.3,0.4,89.0,PIRAEUS
2020-03-01T00:48:12Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.64081333333333,37.94711333333333,269.0,276.1,0.7,89.0,PIRAEUS
2020-03-01T00:48:31Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.640611666666665,37.94713333333333,268.0,268.6,2.0,89.0,PIRAEUS
2020-03-01T00:48:51Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.640283333333333,37.947135,265.0,269.4,3.1,89.0,PIRAEUS
2020-03-01T00:48:58Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.64012333333333,37.94713,263.0,266.7,3.5,89.0,PIRAEUS
2020-03-01T00:49:05Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.63998833333333,37.94712166666667,261.0,265.4,3.8,89.0,PIRAEUS
2020-03-01T00:49:08Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.63989,37.947115,259.0,265.4,4.0,89.0,PIRAEUS
2020-03-01T00:49:12Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.639815,37.94711,257.0,265.1,4.1,89.0,PIRAEUS
2020-03-01T00:49:15Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.639738333333334,37.94710333333333,255.0,265.0,4.2,89.0,PIRAEUS
2020-03-01T00:49:18Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.63963333333333,37.94709666666667,250.0,265.1,4.4,89.0,PIRAEUS
2020-03-01T00:49:22Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.639551666666662,37.947091666666665,247.0,264.9,4.5,89.0,PIRAEUS
2020-03-01T00:49:25Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.639468333333333,37.94708333333333,243.0,263.9,4.6,89.0,PIRAEUS
2020-03-01T00:49:28Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.639356666666668,37.94706833333333,237.0,261.7,4.7,89.0,PIRAEUS
2020-03-01T00:49:30Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.639301666666665,37.94705833333333,235.0,260.3,4.8,89.0,PIRAEUS
2020-03-01T00:49:35Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.639191666666665,37.94703166666667,230.0,256.2,4.8,89.0,PIRAEUS
2020-03-01T00:49:38Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.639116666666663,37.947001666666665,227.0,251.0,4.7,89.0,PIRAEUS
2020-03-01T00:49:45Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.638946666666666,37.946911666666665,222.0,240.5,4.7,89.0,PIRAEUS
2020-03-01T00:49:51Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.638828333333333,37.94681666666667,221.0,230.1,4.7,89.0,PIRAEUS
2020-03-01T00:50:01Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.638626666666667,37.94662666666667,220.0,221.6,4.9,89.0,PIRAEUS
2020-03-01T00:50:22Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.638245,37.946245,218.0,218.2,5.4,89.0,PIRAEUS
2020-03-01T00:50:28Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.638103333333333,37.9461,217.0,217.9,5.6,89.0,PIRAEUS
2020-03-01T00:50:30Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.63806333333333,37.94605833333333,216.0,217.7,5.7,89.0,PIRAEUS
2020-03-01T00:50:35Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.63798333333333,37.94596833333333,216.0,216.1,5.8,89.0,PIRAEUS
2020-03-01T00:50:38Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.637926666666665,37.94589833333334,215.0,215.0,5.8,89.0,PIRAEUS
2020-03-01T00:50:44Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.63779,37.945735,215.0,213.6,6.0,89.0,PIRAEUS
2020-03-01T00:50:51Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.63767333333333,37.94559,215.0,213.0,6.2,89.0,PIRAEUS
2020-03-01T00:51:01Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.63744833333333,37.94531666666667,213.0,213.1,6.4,89.0,PIRAEUS
2020-03-01T00:51:12Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.63724333333333,37.94504833333334,213.0,211.4,6.8,89.0,PIRAEUS
2020-03-01T00:51:22Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.637026666666667,37.94477,213.0,211.7,7.0,89.0,PIRAEUS
2020-03-01T00:51:30Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.636826666666664,37.94451333333333,212.0,212.0,7.2,89.0,PIRAEUS
2020-03-01T00:51:38Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.636668333333333,37.94431,210.0,211.6,7.3,89.0,PIRAEUS
2020-03-01T00:51:44Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.636523333333333,37.944098333333336,211.0,209.2,7.4,89.0,PIRAEUS
2020-03-01T00:52:21Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.635716666666667,37.94298,216.0,209.8,7.6,89.0,PIRAEUS
2020-03-01T00:52:28Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.635575,37.942798333333336,218.0,211.2,7.6,89.0,PIRAEUS
2020-03-01T00:52:30Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.635503333333336,37.942708333333336,219.0,211.7,7.6,89.0,PIRAEUS
2020-03-01T00:52:35Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.635405,37.94259,220.0,212.8,7.6,89.0,PIRAEUS
2020-03-01T00:52:38Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.635301666666667,37.942475,222.0,214.0,7.6,89.0,PIRAEUS
2020-03-01T00:52:45Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.635141666666662,37.942305000000005,223.0,215.9,7.6,89.0,PIRAEUS
2020-03-01T00:52:58Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.63474666666667,37.941921666666666,228.0,219.5,7.6,89.0,PIRAEUS
2020-03-01T00:53:01Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.634656666666668,37.94184333333333,229.0,220.6,7.6,89.0,PIRAEUS
2020-03-01T00:53:08Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.63447,37.94169,232.0,223.1,7.7,89.0,PIRAEUS
2020-03-01T00:53:12Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.63431166666667,37.94156666666667,235.0,224.3,7.6,89.0,PIRAEUS
2020-03-01T00:53:15Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.634246666666662,37.941516666666665,236.0,224.9,7.6,89.0,PIRAEUS
2020-03-01T00:53:18Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.634115,37.94142,238.0,226.4,7.6,89.0,PIRAEUS
2020-03-01T00:53:21Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.63401333333333,37.94135166666667,240.0,228.1,7.6,89.0,PIRAEUS
2020-03-01T00:53:25Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.63391,37.94128666666666,241.0,229.5,7.6,89.0,PIRAEUS
2020-03-01T00:53:28Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.633766666666663,37.94120166666666,244.0,231.4,7.6,89.0,PIRAEUS
2020-03-01T00:53:30Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.633693333333333,37.94116,245.0,232.6,7.6,89.0,PIRAEUS
2020-03-01T00:53:38Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.63339333333333,37.94101166666667,249.0,237.4,7.6,89.0,PIRAEUS
2020-03-01T00:53:45Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.633155,37.940916666666666,251.0,241.3,7.6,89.0,PIRAEUS
2020-03-01T00:53:52Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.632866666666665,37.94081666666667,252.0,245.6,7.6,89.0,PIRAEUS
2020-03-01T00:54:01Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.632445,37.940685,253.0,248.7,7.6,89.0,PIRAEUS
2020-03-01T00:54:12Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.631981666666665,37.94056,254.0,250.8,7.6,89.0,PIRAEUS
2020-03-01T00:54:21Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.6316,37.94046333333333,254.0,251.2,7.6,89.0,PIRAEUS
2020-03-01T00:54:30Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.63121333333333,37.94037166666667,254.0,252.3,7.7,89.0,PIRAEUS
2020-03-01T00:54:52Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.630311666666667,37.94015,253.0,252.8,7.7,89.0,PIRAEUS
2020-03-01T00:55:02Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.62984,37.94003,253.0,252.3,7.7,89.0,PIRAEUS
2020-03-01T00:55:12Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.629415,37.93991166666667,253.0,251.2,7.7,89.0,PIRAEUS
2020-03-01T00:55:21Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.629031666666663,37.93980833333333,252.0,251.7,7.7,89.0,PIRAEUS
2020-03-01T00:55:32Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.62860833333333,37.93970166666666,252.0,251.6,7.7,89.0,PIRAEUS
2020-03-01T00:55:52Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.62777,37.93947,253.0,250.4,7.7,89.0,PIRAEUS
2020-03-01T00:56:02Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.627301666666664,37.93934166666666,253.0,251.4,7.7,89.0,PIRAEUS
2020-03-01T00:56:12Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.626876666666664,37.93922666666666,253.0,251.2,7.7,89.0,PIRAEUS
2020-03-01T00:56:21Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.626495,37.93912833333333,254.0,251.7,7.7,89.0,PIRAEUS
2020-03-01T00:56:32Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.626066666666667,37.93902,254.0,252.7,7.7,89.0,PIRAEUS
2020-03-01T00:56:52Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.625205,37.938806666666665,255.0,252.6,7.7,89.0,PIRAEUS
2020-03-01T00:57:02Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.624731666666666,37.938698333333335,256.0,253.3,7.7,89.0,PIRAEUS
2020-03-01T00:57:12Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.62429333333333,37.938595,256.0,253.7,7.7,89.0,PIRAEUS
2020-03-01T00:57:20Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.623946666666665,37.93851833333333,257.0,254.2,7.7,89.0,PIRAEUS
2020-03-01T00:57:32Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.62347,37.93841333333333,257.0,254.2,7.7,89.0,PIRAEUS
2020-03-01T00:57:52Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.622586666666667,37.93821833333333,261.0,255.7,7.8,89.0,PIRAEUS
2020-03-01T00:57:58Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.62227333333333,37.938161666666666,263.0,256.9,7.8,89.0,PIRAEUS
2020-03-01T00:58:02Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.622096666666668,37.938135,264.0,257.8,7.8,89.0,PIRAEUS
2020-03-01T00:58:05Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.622008333333333,37.938125,265.0,258.3,7.8,89.0,PIRAEUS
2020-03-01T00:58:08Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.62183,37.93810333333333,266.0,259.3,7.8,89.0,PIRAEUS
2020-03-01T00:58:15Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.621561666666665,37.938071666666666,267.0,260.8,7.8,89.0,PIRAEUS
2020-03-01T00:58:18Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.62138,37.93805333333333,268.0,262.0,7.8,89.0,PIRAEUS
2020-03-01T00:58:20Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.62129,37.938045,269.0,262.4,7.8,89.0,PIRAEUS
2020-03-01T00:58:25Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.62110833333333,37.938025,270.0,263.2,7.8,89.0,PIRAEUS
2020-03-01T00:58:28Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.620971666666662,37.938015,271.0,264.1,7.8,89.0,PIRAEUS
2020-03-01T00:58:32Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.62079,37.938001666666665,273.0,265.0,7.8,89.0,PIRAEUS
2020-03-01T00:58:35Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.620653333333333,37.937995,274.0,265.8,7.8,89.0,PIRAEUS
2020-03-01T00:58:44Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.6202,37.93799666666666,276.0,270.0,7.8,89.0,PIRAEUS
2020-03-01T00:58:52Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.619881666666668,37.938006666666666,278.0,271.3,7.8,89.0,PIRAEUS
2020-03-01T00:58:58Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.619611666666668,37.93802333333333,281.0,272.4,7.8,89.0,PIRAEUS
2020-03-01T00:59:02Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.619385,37.93804,283.0,274.0,7.8,89.0,PIRAEUS
2020-03-01T00:59:04Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.61929333333333,37.938046666666665,283.0,274.5,7.8,89.0,PIRAEUS
2020-03-01T00:59:08Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.61915833333333,37.93805833333333,285.0,275.6,7.8,89.0,PIRAEUS
2020-03-01T00:59:10Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.61902333333333,37.938071666666666,286.0,276.6,7.8,89.0,PIRAEUS
2020-03-01T00:59:15Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.61884333333333,37.93809666666667,287.0,278.3,7.8,89.0,PIRAEUS
2020-03-01T00:59:18Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.61870833333333,37.938118333333335,288.0,279.4,7.8,89.0,PIRAEUS
2020-03-01T00:59:20Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.618571666666664,37.93814,289.0,280.3,7.8,89.0,PIRAEUS
2020-03-01T00:59:24Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.618393333333334,37.93817666666666,290.0,282.5,7.8,89.0,PIRAEUS
2020-03-01T00:59:28Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.61821666666667,37.938215,290.0,283.8,7.8,89.0,PIRAEUS
2020-03-01T00:59:32Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.618085,37.93824666666667,291.0,285.1,7.8,89.0,PIRAEUS
2020-03-01T00:59:35Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.617955,37.93827833333333,292.0,286.0,7.8,89.0,PIRAEUS
2020-03-01T00:59:52Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.61722333333333,37.93846333333333,294.0,288.4,7.7,89.0,PIRAEUS
2020-03-01T01:00:02Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.61676333333333,37.93859833333333,295.0,290.7,7.6,89.0,PIRAEUS
2020-03-01T01:00:10Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.616435000000003,37.93870666666667,296.0,292.4,7.6,89.0,PIRAEUS
2020-03-01T01:00:20Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.616026666666667,37.938845,296.0,292.6,7.5,89.0,PIRAEUS
2020-03-01T01:00:32Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.61558833333333,37.93900166666666,296.0,293.5,7.5,89.0,PIRAEUS
2020-03-01T01:00:52Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.614801666666665,37.939275,296.0,293.8,7.4,89.0,PIRAEUS
2020-03-01T01:01:02Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.614406666666664,37.939411666666665,296.0,294.1,7.4,89.0,PIRAEUS
2020-03-01T01:01:10Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.61405166666667,37.93953833333333,296.0,294.4,7.4,89.0,PIRAEUS
2020-03-01T01:01:32Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.613215,37.93982833333334,297.0,293.9,7.4,89.0,PIRAEUS
2020-03-01T01:01:52Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.61243,37.940131666666666,297.0,296.0,7.4,89.0,PIRAEUS
2020-03-01T01:02:11Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.611656666666665,37.94043166666667,296.0,295.4,7.4,89.0,PIRAEUS
2020-03-01T01:02:21Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.611266666666666,37.94057,296.0,294.3,7.4,89.0,PIRAEUS
2020-03-01T01:02:32Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.61087333333333,37.940711666666665,297.0,294.3,7.4,89.0,PIRAEUS
2020-03-01T01:03:02Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.609695,37.941165,296.0,295.3,7.4,89.0,PIRAEUS
2020-03-01T01:03:11Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.609301666666667,37.94130500000001,296.0,294.3,7.4,89.0,PIRAEUS
2020-03-01T01:03:21Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.608906666666662,37.941445,297.0,294.8,7.5,89.0,PIRAEUS
2020-03-01T01:03:32Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.60851166666667,37.94159,297.0,295.1,7.4,89.0,PIRAEUS
2020-03-01T01:03:52Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.60772833333333,37.94189,297.0,295.9,7.5,89.0,PIRAEUS
2020-03-01T01:04:02Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.60733833333333,37.94203666666667,297.0,295.9,7.5,89.0,PIRAEUS
2020-03-01T01:04:21Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.606548333333333,37.942335,297.0,295.8,7.5,89.0,PIRAEUS
2020-03-01T01:04:32Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.60615333333333,37.942483333333335,297.0,295.4,7.5,89.0,PIRAEUS
2020-03-01T01:04:52Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.605351666666664,37.94279333333333,297.0,295.6,7.5,89.0,PIRAEUS
2020-03-01T01:05:11Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.604556666666667,37.94309166666667,296.0,294.9,7.5,89.0,PIRAEUS
2020-03-01T01:05:21Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.60415833333333,37.94323166666666,295.0,294.3,7.5,89.0,PIRAEUS
2020-03-01T01:05:52Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.602955,37.943648333333336,297.0,295.3,7.6,89.0,PIRAEUS
2020-03-01T01:06:01Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.602556666666665,37.943801666666666,297.0,295.9,7.6,89.0,PIRAEUS
2020-03-01T01:06:12Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.602155,37.943956666666665,296.0,295.6,7.6,89.0,PIRAEUS
2020-03-01T01:06:21Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.60175,37.944100000000006,296.0,294.6,7.6,89.0,PIRAEUS
2020-03-01T01:06:32Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.601345,37.944245,296.0,294.4,7.6,89.0,PIRAEUS
2020-03-01T01:07:01Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.600126666666664,37.94468166666666,298.0,294.4,7.6,89.0,PIRAEUS
2020-03-01T01:07:21Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.599328333333336,37.94499666666666,297.0,296.3,7.6,89.0,PIRAEUS
2020-03-01T01:07:32Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.59892333333333,37.945155,297.0,296.2,7.7,89.0,PIRAEUS
2020-03-01T01:08:01Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.597698333333334,37.94561333333333,297.0,295.4,7.7,89.0,PIRAEUS
2020-03-01T01:08:12Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.597293333333333,37.94576666666667,298.0,295.3,7.7,89.0,PIRAEUS
2020-03-01T01:08:21Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.59688833333333,37.94591833333333,298.0,295.4,7.7,89.0,PIRAEUS
2020-03-01T01:09:01Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.595256666666668,37.946535,299.0,296.2,7.8,89.0,PIRAEUS
2020-03-01T01:09:12Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.594851666666667,37.94669333333333,299.0,296.1,7.8,89.0,PIRAEUS
2020-03-01T01:09:21Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.59445,37.946850000000005,299.0,296.4,7.7,89.0,PIRAEUS
2020-03-01T01:09:32Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.594,37.947025,298.0,296.2,7.8,89.0,PIRAEUS
2020-03-01T01:10:01Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.59280833333333,37.94746666666666,296.0,294.6,7.8,89.0,PIRAEUS
2020-03-01T01:10:12Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.592393333333334,37.94760833333333,295.0,293.5,7.7,89.0,PIRAEUS
2020-03-01T01:11:01Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.59029,37.94827333333333,293.0,290.9,7.7,89.0,PIRAEUS
2020-03-01T01:11:12Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.58986666666667,37.94839666666667,293.0,290.3,7.7,89.0,PIRAEUS
2020-03-01T01:12:01Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.587771666666665,37.94900166666666,292.0,289.7,7.8,89.0,PIRAEUS
2020-03-01T01:12:12Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.58730166666667,37.949135,293.0,289.7,7.8,89.0,PIRAEUS
2020-03-01T01:12:32Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.586455,37.94938,293.0,290.0,7.7,89.0,PIRAEUS
2020-03-01T01:13:01Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.58522,37.94974333333333,292.0,290.2,7.8,89.0,PIRAEUS
2020-03-01T01:13:12Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.584746666666668,37.94987,292.0,289.1,7.8,89.0,PIRAEUS
2020-03-01T01:13:32Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.583876666666665,37.950111666666665,292.0,289.9,7.8,89.0,PIRAEUS
2020-03-01T01:13:52Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.582976666666664,37.950365000000005,294.0,290.2,7.8,89.0,PIRAEUS
2020-03-01T01:14:01Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.582643333333333,37.950471666666665,293.0,291.5,7.7,89.0,PIRAEUS
2020-03-01T01:14:11Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.582183333333333,37.95061333333333,294.0,290.8,7.7,89.0,PIRAEUS
2020-03-01T01:14:52Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.58044,37.95115166666667,295.0,292.6,7.8,89.0,PIRAEUS
2020-03-01T01:15:01Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.580103333333334,37.95126666666667,295.0,292.9,7.8,89.0,PIRAEUS
2020-03-01T01:15:11Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.579645000000003,37.95142166666667,295.0,292.7,7.8,89.0,PIRAEUS
2020-03-01T01:15:32Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.57886833333333,37.95168666666667,296.0,293.1,7.1,89.0,PIRAEUS
2020-03-01T01:16:22Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.577158333333333,37.952275,295.0,291.4,6.1,89.0,PIRAEUS
2020-03-01T01:16:31Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.576868333333334,37.95237333333333,295.0,293.0,6.0,89.0,PIRAEUS
2020-03-01T01:16:58Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.576026666666667,37.95264,303.0,291.6,5.6,89.0,PIRAEUS
2020-03-01T01:17:01Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.575941666666665,37.95267166666667,304.0,293.3,5.5,89.0,PIRAEUS
2020-03-01T01:17:05Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.575831666666662,37.95271666666667,305.0,295.7,5.4,89.0,PIRAEUS
